(0.251390, 0.075301, 2.677481)
(0.000000, -0.003308, 2.958848)
(0.000000, 0.075301, 2.719818)
(0.000000, 0.133026, 2.185956)
(0.000000, 0.075301, 2.719818)
(0.251390, 0.075301, 2.677481)
(0.282907, 0.133026, 2.185956)
(0.545481, 0.063689, 2.601530)
(0.000000, 0.161229, 1.844492)
(0.562027, 0.118344, 2.138409)
(0.762996, 0.046595, 2.496250)
(0.260399, 0.204894, 0.871273)
(0.000000, 0.221445, 0.861860)
(0.000000, 0.206557, 0.882752)
(0.258349, 0.220606, 0.849407)
(0.481577, 0.215636, 0.818466)
(0.484630, 0.199219, 0.840891)
(0.691880, 0.207210, 0.770882)
(0.696910, 0.190128, 0.793299)
(0.951385, 0.179897, 0.686582)
(0.922160, 0.196398, 0.676907)
(0.780885, 0.584568, 0.188818)
(0.766331, 0.572532, 0.212468)
(0.577861, 0.594379, 0.262783)
(0.573738, 0.608379, 0.244411)
(0.408888, 0.606467, 0.284617)
(0.406159, 0.621141, 0.264574)
(0.206506, 0.617950, 0.296428)
(0.204770, 0.631252, 0.277916)
(0.000000, 0.620690, 0.301594)
(0.000000, 0.635632, 0.280626)
(1.006385, 0.167912, 0.602138)
(0.780885, 0.584568, 0.188818)
(0.951385, 0.179897, 0.686582)
(0.846634, 0.561973, 0.151897)
(0.752809, 0.634769, 0.073020)
(0.807559, 0.593351, 0.035196)
(0.743573, 0.647752, -0.082211)
(0.802046, 0.590187, -0.402229)
(0.746162, 0.641107, -0.443830)
(0.765311, 0.607353, -0.844256)
(0.808120, 0.573286, -0.698146)
(0.808573, 0.569594, -0.740688)
(0.828569, 0.517238, -0.931426)
(0.767969, 0.590989, -0.964382)
(0.771362, 0.570108, -1.117674)
(0.833226, 0.477839, -1.170043)
(0.950775, 0.271151, -1.116128)
(0.929855, 0.292520, -1.280267)
(0.779243, 0.439903, -1.691986)
(0.846488, 0.404023, -1.473159)
(0.870986, 0.313882, -1.735752)
(0.808013, 0.294447, -2.183132)
(0.760654, 0.336518, -2.181511)
(0.744365, 0.272090, -2.466798)
(0.752809, 0.634769, 0.073020)
(0.573738, 0.608379, 0.244411)
(0.780885, 0.584568, 0.188818)
(0.560949, 0.663310, 0.113858)
(0.743573, 0.647752, -0.082211)
(0.406159, 0.621141, 0.264574)
(0.563503, 0.680507, -0.088696)
(0.746162, 0.641107, -0.443830)
(0.388078, 0.673189, 0.138418)
(0.204770, 0.631252, 0.277916)
(0.578744, 0.673961, -0.463622)
(0.765311, 0.607353, -0.844256)
(0.366652, 0.692740, -0.067392)
(0.612274, 0.648782, -0.853788)
(0.767969, 0.590989, -0.964382)
(0.362440, 0.686387, -0.463234)
(0.668320, 0.608395, -1.131786)
(0.771362, 0.570108, -1.117674)
(0.677763, 0.556919, -1.340435)
(0.779243, 0.439903, -1.691986)
(0.687205, 0.505443, -1.549083)
(0.696647, 0.453967, -1.757731)
(0.706090, 0.402491, -1.966379)
(0.760654, 0.336518, -2.181511)
(0.715532, 0.351015, -2.175028)
(0.386180, 0.661408, -0.867188)
(0.399231, 0.632274, -1.112382)
(0.150651, 0.640644, -1.104505)
(0.148968, 0.669057, -0.860132)
(0.000000, 0.640850, -1.103320)
(0.000000, 0.670796, -0.856075)
(0.165306, 0.692755, -0.452650)
(0.000000, 0.694589, -0.443300)
(0.185286, 0.700220, -0.048696)
(0.000000, 0.700087, -0.032643)
(0.194039, 0.679658, 0.156592)
(0.000000, 0.676760, 0.172685)
(0.000000, 0.635632, 0.280626)
(1.045958, -0.036734, 2.439424)
(1.000402, -0.031494, 2.548016)
(1.019967, -0.045368, 2.517711)
(0.997948, 0.080846, 2.296082)
(1.075444, -0.032433, 2.238524)
(0.997167, 0.123738, 2.066513)
(1.092269, -0.025539, 2.003326)
(0.996888, 0.149845, 1.740704)
(1.103557, -0.018401, 1.684631)
(0.995239, 0.161701, 1.365450)
(1.108421, -0.011111, 1.311314)
(0.995802, 0.167475, 1.011130)
(1.112576, -0.009904, 0.958107)
(1.004469, 0.168522, 0.689876)
(1.113599, -0.009313, 0.580401)
(1.006385, 0.167912, 0.602138)
(1.005814, 0.170844, -0.049572)
(1.113804, -0.010462, -0.086324)
(1.005243, 0.173777, -0.701282)
(1.114009, -0.011611, -0.753049)
(1.033823, 0.184777, -0.779938)
(1.058486, 0.210444, -0.963467)
(1.130546, -0.019425, -1.150181)
(1.073802, 0.258286, -1.167211)
(1.110151, 0.102949, -1.338437)
(1.108734, -0.043911, -1.378303)
(1.080189, 0.282896, -1.458796)
(1.111925, 0.050644, -1.656340)
(1.106892, 0.159495, -1.639933)
(1.076981, 0.285395, -1.787037)
(1.109333, 0.018000, -1.910738)
(1.067905, 0.268698, -2.155802)
(1.104520, 0.135651, -2.038685)
(1.051746, 0.239145, -2.478640)
(1.089470, 0.090287, -2.512486)
(1.038282, 0.212320, -2.716378)
(1.076237, 0.097619, -2.750765)
(1.108421, -0.011111, 1.311314)
(1.110760, -0.043921, 1.682859)
(1.111954, -0.070945, 1.474766)
(1.103557, -0.018401, 1.684631)
(1.105883, -0.055633, 1.835118)
(1.092269, -0.025539, 2.003326)
(1.095931, -0.113820, 1.994368)
(1.075444, -0.032433, 2.238524)
(1.082229, -0.125496, 2.166732)
(1.125498, -0.151165, 1.974249)
(1.077166, -0.205694, 2.113805)
(1.096107, -0.227018, 2.077750)
(1.095931, -0.113820, 1.994368)
(1.141905, -0.107213, 1.833885)
(1.105883, -0.055633, 1.835118)
(1.110760, -0.043921, 1.682859)
(1.148626, -0.094254, 1.680732)
(1.111954, -0.070945, 1.474766)
(1.147156, -0.121646, 1.494246)
(1.105693, -0.169965, 1.326745)
(1.135316, -0.204163, 1.365792)
(1.086868, -0.292465, 1.252225)
(1.109813, -0.310500, 1.279872)
(1.095931, -0.113820, 1.994368)
(1.082229, -0.125496, 2.166732)
(1.077166, -0.205694, 2.113805)
(1.037930, -0.255794, 2.351545)
(1.020589, -0.336609, 2.335240)
(1.046874, -0.339617, 2.148818)
(1.000439, -0.291122, 2.433255)
(1.016822, -0.263061, 2.420948)
(1.049657, -0.151584, 2.385572)
(1.035300, -0.170509, 2.444578)
(1.045958, -0.036734, 2.439424)
(1.075444, -0.032433, 2.238524)
(1.019967, -0.045368, 2.517711)
(1.020589, -0.336609, 2.335240)
(1.000439, -0.291122, 2.433255)
(0.982534, -0.339223, 2.443962)
(0.974503, -0.303922, 2.466239)
(0.843186, -0.337413, 2.587422)
(0.843186, -0.303725, 2.583161)
(0.843186, -0.303725, 2.583161)
(0.711395, -0.339539, 2.690254)
(0.843186, -0.337413, 2.587422)
(0.711395, -0.305852, 2.674942)
(0.501621, -0.339613, 2.772499)
(0.501621, -0.305926, 2.757187)
(0.277464, -0.339471, 2.836925)
(0.277464, -0.305784, 2.821612)
(0.000000, -0.339471, 2.886483)
(0.000000, -0.305784, 2.871171)
(0.982534, -0.339223, 2.443962)
(0.843186, -0.337413, 2.587422)
(0.754539, -0.434969, 2.554068)
(0.908670, -0.420440, 2.440846)
(0.688097, -0.491570, 2.544500)
(0.986171, -0.408030, 2.318900)
(1.020589, -0.336609, 2.335240)
(1.046874, -0.339617, 2.148818)
(0.989132, -0.477547, 2.167639)
(0.942543, -0.477192, 2.312334)
(0.899044, -0.583883, 2.162677)
(0.828021, -0.588159, 2.244188)
(0.726712, -0.583648, 2.344559)
(0.871005, -0.483923, 2.406138)
(0.566306, -0.580081, 2.459939)
(0.469687, -0.578635, 2.498399)
(0.488570, -0.502221, 2.627149)
(0.293335, -0.577332, 2.548116)
(0.307527, -0.501911, 2.679144)
(0.000000, -0.499895, 2.737547)
(0.000000, -0.575332, 2.606274)
(0.277464, -0.339471, 2.836925)
(0.000000, -0.339471, 2.886483)
(0.000000, -0.351636, 2.713135)
(0.263179, -0.351636, 2.683423)
(0.501621, -0.339613, 2.772499)
(0.475795, -0.351747, 2.644797)
(0.711395, -0.339539, 2.690254)
(0.674769, -0.351689, 2.569061)
(0.843186, -0.337413, 2.587422)
(0.799775, -0.350032, 2.515520)
(0.754539, -0.434969, 2.554068)
(0.843186, -0.337413, 2.587422)
(0.799775, -0.350032, 2.515520)
(0.715692, -0.426037, 2.500483)
(0.688097, -0.491570, 2.544500)
(0.652671, -0.470134, 2.490915)
(0.488570, -0.502221, 2.627149)
(0.463416, -0.478432, 2.573564)
(0.307527, -0.501911, 2.679144)
(0.291695, -0.478190, 2.625559)
(0.000000, -0.499895, 2.737547)
(0.000000, -0.476620, 2.664772)
(0.674769, -0.351689, 2.569061)
(0.715692, -0.426037, 2.500483)
(0.799775, -0.350032, 2.515520)
(0.652671, -0.470134, 2.490915)
(0.475795, -0.351747, 2.644797)
(0.463416, -0.478432, 2.573564)
(0.263179, -0.351636, 2.683423)
(0.291695, -0.478190, 2.625559)
(0.000000, -0.351636, 2.713135)
(0.000000, -0.476620, 2.664772)
(0.721741, -0.029365, 2.764479)
(0.818126, -0.117866, 2.413130)
(0.840462, -0.065421, 2.411175)
(0.757059, -0.106125, 2.704453)
(0.811087, -0.183171, 2.409342)
(0.766768, -0.199074, 2.662336)
(0.813718, -0.208925, 2.407021)
(0.762622, -0.235730, 2.655400)
(0.727775, -0.295951, 2.665931)
(0.828185, -0.250831, 2.402223)
(1.012696, -0.055432, 2.520752)
(0.990585, -0.073249, 2.360940)
(1.003278, -0.082250, 2.353684)
(0.994630, -0.042621, 2.548733)
(0.900283, -0.067558, 2.391279)
(0.866102, -0.034521, 2.663668)
(0.840462, -0.065421, 2.411175)
(0.721741, -0.029365, 2.764479)
(1.026854, -0.170981, 2.453224)
(1.012696, -0.055432, 2.520752)
(1.003278, -0.082250, 2.353684)
(1.013225, -0.163433, 2.339367)
(1.009792, -0.256439, 2.431405)
(1.026854, -0.170981, 2.453224)
(1.013225, -0.163433, 2.339367)
(1.001238, -0.223475, 2.338290)
(0.994665, -0.282350, 2.442769)
(0.990609, -0.241680, 2.340917)
(0.970717, -0.294168, 2.473225)
(0.973784, -0.249983, 2.346060)
(0.849464, -0.293987, 2.581185)
(0.888593, -0.249856, 2.382186)
(0.727775, -0.295951, 2.665931)
(0.828185, -0.250831, 2.402223)
(0.840462, -0.065421, 2.411175)
(0.818126, -0.117866, 2.413130)
(0.900283, -0.067558, 2.391279)
(1.003278, -0.082250, 2.353684)
(1.013225, -0.163433, 2.339367)
(0.811087, -0.183171, 2.409342)
(0.813718, -0.208925, 2.407021)
(1.001238, -0.223475, 2.338290)
(0.277464, -0.305784, 2.821612)
(0.500546, -0.280566, 2.758279)
(0.283665, -0.280450, 2.820613)
(0.501621, -0.305926, 2.757187)
(0.694548, -0.280506, 2.685760)
(0.711395, -0.305852, 2.674942)
(0.719861, -0.236091, 2.679313)
(0.749134, -0.240632, 2.663536)
(0.727361, -0.203343, 2.683965)
(0.753625, -0.200933, 2.671048)
(0.719259, -0.111592, 2.721782)
(0.743110, -0.100268, 2.716661)
(0.688226, -0.043289, 2.781967)
(0.704860, -0.017137, 2.781671)
(0.471560, -0.037145, 2.860788)
(0.471662, -0.009659, 2.863135)
(0.248140, -0.034147, 2.915051)
(0.240748, -0.006010, 2.919219)
(0.000000, -0.031927, 2.953393)
(0.000000, -0.003308, 2.958848)
(0.000000, -0.305784, 2.871171)
(0.277464, -0.305784, 2.821612)
(0.283665, -0.280450, 2.820613)
(0.000000, -0.280450, 2.868563)
(0.688226, -0.043289, 2.781967)
(0.462256, -0.049911, 2.751373)
(0.674646, -0.055444, 2.695357)
(0.471560, -0.037145, 2.860788)
(0.243244, -0.047212, 2.809337)
(0.248140, -0.034147, 2.915051)
(0.000000, -0.045213, 2.873121)
(0.000000, -0.031927, 2.953393)
(0.500546, -0.280566, 2.758279)
(0.694548, -0.280506, 2.685760)
(0.680844, -0.269050, 2.621103)
(0.490670, -0.269105, 2.671669)
(0.283665, -0.280450, 2.820613)
(0.278068, -0.269000, 2.730894)
(0.000000, -0.280450, 2.868563)
(0.000000, -0.269000, 2.781952)
(0.727361, -0.203343, 2.683965)
(0.705067, -0.116949, 2.654447)
(0.713010, -0.199568, 2.625943)
(0.719259, -0.111592, 2.721782)
(0.674646, -0.055444, 2.695357)
(0.688226, -0.043289, 2.781967)
(0.719861, -0.236091, 2.679313)
(0.727361, -0.203343, 2.683965)
(0.713010, -0.199568, 2.625943)
(0.694548, -0.280506, 2.685760)
(0.680844, -0.269050, 2.621103)
(0.278068, -0.269000, 2.730894)
(0.000000, -0.199568, 2.805976)
(0.000000, -0.269000, 2.781952)
(0.250471, -0.199568, 2.759362)
(0.490670, -0.269105, 2.671669)
(0.000000, -0.116949, 2.834479)
(0.474296, -0.199568, 2.703309)
(0.680844, -0.269050, 2.621103)
(0.713010, -0.199568, 2.625943)
(0.242528, -0.116949, 2.787866)
(0.000000, -0.045213, 2.873121)
(0.243244, -0.047212, 2.809337)
(0.466353, -0.116949, 2.731812)
(0.705067, -0.116949, 2.654447)
(0.462256, -0.049911, 2.751373)
(0.674646, -0.055444, 2.695357)
(1.014161, -0.163523, 2.286375)
(1.013542, -0.163523, 2.472851)
(1.002984, -0.210053, 2.475624)
(1.003542, -0.210053, 2.286375)
(0.973399, -0.247366, 2.483394)
(0.973785, -0.247366, 2.286375)
(0.930648, -0.268074, 2.494622)
(0.930786, -0.268074, 2.286375)
(0.883197, -0.268074, 2.507084)
(0.883060, -0.268074, 2.286375)
(0.840446, -0.247366, 2.518312)
(0.840060, -0.247366, 2.286375)
(0.810862, -0.210053, 2.526082)
(0.810304, -0.210053, 2.286375)
(0.800303, -0.163523, 2.528855)
(0.799684, -0.163523, 2.286375)
(0.799684, -0.163523, 2.286375)
(0.800303, -0.163523, 2.528855)
(0.810862, -0.116994, 2.526082)
(0.810304, -0.116994, 2.286375)
(0.840446, -0.079680, 2.518312)
(0.840060, -0.079680, 2.286375)
(0.883197, -0.058973, 2.507084)
(0.883060, -0.058973, 2.286375)
(0.930648, -0.058973, 2.494622)
(0.930786, -0.058973, 2.286375)
(0.973399, -0.079680, 2.483394)
(0.973785, -0.079680, 2.286375)
(1.002984, -0.116994, 2.475624)
(1.003542, -0.116994, 2.286375)
(1.013542, -0.163523, 2.472851)
(1.014161, -0.163523, 2.286375)
(1.111954, -0.070945, 1.474766)
(1.105693, -0.169965, 1.326745)
(1.108421, -0.011111, 1.311314)
(1.112576, -0.009904, 0.958107)
(1.091805, -0.250963, 0.930427)
(1.086868, -0.292465, 1.252225)
(1.113599, -0.009313, 0.580401)
(1.038940, -0.475193, 1.203225)
(1.090009, -0.263930, 0.555990)
(1.042018, -0.471411, 0.570578)
(1.113804, -0.010462, -0.086324)
(1.038193, -0.476838, -0.146498)
(1.089081, -0.269253, -0.147626)
(1.114009, -0.011611, -0.753049)
(1.034404, -0.476838, -0.891484)
(1.088251, -0.257582, -0.962247)
(1.130546, -0.019425, -1.150181)
(1.085892, -0.250761, -1.237506)
(1.027586, -0.482369, -1.193418)
(1.108734, -0.043911, -1.378303)
(0.930557, -0.662442, 1.120414)
(1.042018, -0.471411, 0.570578)
(1.038940, -0.475193, 1.203225)
(0.941492, -0.660366, 0.599409)
(1.038193, -0.476838, -0.146498)
(0.949869, -0.660596, -0.909625)
(1.034404, -0.476838, -0.891484)
(1.027586, -0.482369, -1.193418)
(0.951266, -0.662161, -1.222341)
(0.000000, 0.239907, -2.710750)
(0.000000, 0.374793, -2.185564)
(0.212563, 0.373406, -2.183619)
(0.215305, 0.238178, -2.714802)
(0.441337, 0.367933, -2.181511)
(0.465771, 0.234188, -2.709939)
(0.713067, 0.227029, -2.711560)
(0.744365, 0.272090, -2.466798)
(0.000000, 0.274487, -2.794390)
(0.000000, 0.239907, -2.710750)
(0.215305, 0.238178, -2.714802)
(0.222753, 0.273152, -2.795849)
(0.465771, 0.234188, -2.709939)
(0.479189, 0.268218, -2.795849)
(0.713067, 0.227029, -2.711560)
(0.733112, 0.260838, -2.794228)
(1.026835, 0.246390, -2.799392)
(1.038282, 0.212320, -2.716378)
(0.212563, 0.373406, -2.183619)
(0.000000, 0.374793, -2.185564)
(0.000000, 0.408442, -2.168521)
(0.212581, 0.407055, -2.166575)
(0.441337, 0.367933, -2.181511)
(0.441355, 0.401582, -2.164468)
(0.715532, 0.351015, -2.175028)
(0.715551, 0.384665, -2.157984)
(0.706090, 0.402491, -1.966379)
(0.433056, 0.449111, -1.949321)
(0.706231, 0.430801, -1.948015)
(0.432915, 0.420801, -1.967685)
(0.200322, 0.455163, -1.949432)
(0.200181, 0.426853, -1.967796)
(0.000000, 0.456314, -1.950751)
(0.000000, 0.428004, -1.969115)
(0.187798, 0.480301, -1.751973)
(0.000000, 0.481215, -1.752666)
(0.000000, 0.514865, -1.735623)
(0.187817, 0.513951, -1.734930)
(0.424494, 0.473669, -1.753860)
(0.424513, 0.507319, -1.736816)
(0.696647, 0.453967, -1.757731)
(0.696666, 0.487616, -1.740688)
(0.175416, 0.533749, -1.536150)
(0.000000, 0.534427, -1.536217)
(0.000000, 0.562737, -1.517853)
(0.175557, 0.562059, -1.517786)
(0.416073, 0.526538, -1.540034)
(0.416214, 0.554848, -1.521670)
(0.687205, 0.505443, -1.549083)
(0.687346, 0.533753, -1.530719)
(0.163033, 0.587196, -1.320328)
(0.000000, 0.587638, -1.319769)
(0.000000, 0.621288, -1.302725)
(0.163052, 0.620846, -1.303284)
(0.407652, 0.579406, -1.326208)
(0.407670, 0.613055, -1.309165)
(0.677763, 0.556919, -1.340435)
(0.677781, 0.590568, -1.323391)
(0.677763, 0.556919, -1.340435)
(0.687346, 0.533753, -1.530719)
(0.416214, 0.554848, -1.521670)
(0.407652, 0.579406, -1.326208)
(0.175557, 0.562059, -1.517786)
(0.163033, 0.587196, -1.320328)
(0.696647, 0.453967, -1.757731)
(0.706231, 0.430801, -1.948015)
(0.433056, 0.449111, -1.949321)
(0.424494, 0.473669, -1.753860)
(0.200322, 0.455163, -1.949432)
(0.187798, 0.480301, -1.751973)
(0.163033, 0.587196, -1.320328)
(0.175557, 0.562059, -1.517786)
(0.000000, 0.562737, -1.517853)
(0.000000, 0.587638, -1.319769)
(0.187798, 0.480301, -1.751973)
(0.200322, 0.455163, -1.949432)
(0.000000, 0.456314, -1.950751)
(0.000000, 0.481215, -1.752666)
(0.200181, 0.426853, -1.967796)
(0.212581, 0.407055, -2.166575)
(0.000000, 0.408442, -2.168521)
(0.000000, 0.428004, -1.969115)
(0.432915, 0.420801, -1.967685)
(0.212581, 0.407055, -2.166575)
(0.200181, 0.426853, -1.967796)
(0.441355, 0.401582, -2.164468)
(0.706090, 0.402491, -1.966379)
(0.715551, 0.384665, -2.157984)
(0.668320, 0.608395, -1.131786)
(0.677781, 0.590568, -1.323391)
(0.407670, 0.613055, -1.309165)
(0.399231, 0.632274, -1.112382)
(0.163052, 0.620846, -1.303284)
(0.150651, 0.640644, -1.104505)
(0.687205, 0.505443, -1.549083)
(0.696666, 0.487616, -1.740688)
(0.424513, 0.507319, -1.736816)
(0.416073, 0.526538, -1.540034)
(0.187817, 0.513951, -1.734930)
(0.175416, 0.533749, -1.536150)
(0.150651, 0.640644, -1.104505)
(0.163052, 0.620846, -1.303284)
(0.000000, 0.621288, -1.302725)
(0.000000, 0.640850, -1.103320)
(0.175416, 0.533749, -1.536150)
(0.187817, 0.513951, -1.734930)
(0.000000, 0.514865, -1.735623)
(0.000000, 0.534427, -1.536217)
(1.000094, 0.179251, -0.745999)
(1.005243, 0.173777, -0.701282)
(1.033823, 0.184777, -0.779938)
(1.058486, 0.210444, -0.963467)
(0.980067, 0.224266, -0.968642)
(1.073802, 0.258286, -1.167211)
(0.950775, 0.271151, -1.116128)
(0.929855, 0.292520, -1.280267)
(1.080189, 0.282896, -1.458796)
(0.870986, 0.313882, -1.735752)
(1.076981, 0.285395, -1.787037)
(0.808013, 0.294447, -2.183132)
(1.067905, 0.268698, -2.155802)
(0.744365, 0.272090, -2.466798)
(1.051746, 0.239145, -2.478640)
(1.038282, 0.212320, -2.716378)
(0.713067, 0.227029, -2.711560)
(1.026835, 0.246390, -2.799392)
(1.038282, 0.212320, -2.716378)
(1.076237, 0.097619, -2.750765)
(1.066374, 0.131581, -2.833033)
(1.072146, -0.089687, -2.812030)
(1.066234, -0.055918, -2.897580)
(1.027586, -0.482369, -1.193418)
(0.951266, -0.662161, -1.222341)
(1.036345, -0.480024, -1.234848)
(1.106005, -0.274780, -1.288363)
(1.085892, -0.250761, -1.237506)
(1.106005, -0.274780, -1.288363)
(1.108734, -0.043911, -1.378303)
(1.085892, -0.250761, -1.237506)
(1.143861, -0.114036, -1.423441)
(1.111925, 0.050644, -1.656340)
(1.154623, -0.034340, -1.651724)
(1.109333, 0.018000, -1.910738)
(1.149057, -0.064057, -1.893515)
(1.094076, -0.147096, -2.109059)
(1.130213, -0.181576, -2.065065)
(1.052323, -0.338457, -2.197235)
(1.078403, -0.347197, -2.152584)
(0.996539, -0.482040, -2.220124)
(1.052323, -0.338457, -2.197235)
(1.078403, -0.347197, -2.152584)
(1.000720, -0.492024, -2.192920)
(0.924581, -0.544476, -2.204177)
(1.109333, 0.018000, -1.910738)
(1.094076, -0.147096, -2.109059)
(1.104520, 0.135651, -2.038685)
(1.089470, 0.090287, -2.512486)
(1.080901, -0.127960, -2.503601)
(1.076237, 0.097619, -2.750765)
(1.072146, -0.089687, -2.812030)
(1.060968, -0.171827, -2.830726)
(1.052323, -0.338457, -2.197235)
(1.047671, -0.294331, -2.517222)
(1.040559, -0.257608, -2.841209)
(0.990277, -0.448321, -2.511819)
(0.996539, -0.482040, -2.220124)
(0.990461, -0.417253, -2.709033)
(0.991981, -0.345361, -2.853546)
(1.060968, -0.171827, -2.830726)
(1.055529, -0.150113, -2.928609)
(1.066234, -0.055918, -2.897580)
(1.072146, -0.089687, -2.812030)
(1.018152, -0.234251, -2.961341)
(1.055529, -0.150113, -2.928609)
(1.060968, -0.171827, -2.830726)
(1.040559, -0.257608, -2.841209)
(0.988294, -0.261469, -2.973482)
(0.991981, -0.345361, -2.853546)
(0.996539, -0.482040, -2.220124)
(0.924581, -0.544476, -2.204177)
(0.914681, -0.505057, -2.522625)
(0.990277, -0.448321, -2.511819)
(0.902454, -0.479734, -2.677020)
(0.990461, -0.417253, -2.709033)
(0.991981, -0.345361, -2.853546)
(0.852369, -0.471491, -2.712793)
(0.912834, -0.360366, -2.871834)
(0.592530, -0.469042, -2.714519)
(0.606210, -0.359240, -2.878187)
(0.336444, -0.469603, -2.713045)
(0.347466, -0.358714, -2.879263)
(0.000000, -0.358714, -2.879263)
(0.000000, -0.464833, -2.725497)
(0.000000, 0.274487, -2.794390)
(0.245173, 0.107229, -2.854912)
(0.000000, 0.107229, -2.853453)
(0.222753, 0.273152, -2.795849)
(0.501609, 0.107229, -2.854912)
(0.479189, 0.268218, -2.795849)
(0.755532, 0.107229, -2.853291)
(0.733112, 0.260838, -2.794228)
(1.026835, 0.246390, -2.799392)
(0.976866, 0.104907, -2.853744)
(1.066374, 0.131581, -2.833033)
(1.017300, 0.087972, -2.858884)
(1.036674, 0.026020, -2.878270)
(1.066234, -0.055918, -2.897580)
(1.038359, -0.055280, -2.903627)
(1.055529, -0.150113, -2.928609)
(1.030125, -0.145476, -2.931487)
(0.378799, -0.270170, -2.978488)
(0.000000, -0.268415, -2.978383)
(0.000000, -0.242855, -2.971288)
(0.371842, -0.244610, -2.971392)
(0.567442, -0.270357, -2.978404)
(0.557021, -0.244797, -2.971308)
(0.904203, -0.267969, -2.978662)
(0.887597, -0.242408, -2.971567)
(0.988294, -0.261469, -2.973482)
(0.970144, -0.235909, -2.966388)
(1.018152, -0.234251, -2.961341)
(0.999454, -0.208691, -2.954246)
(1.030125, -0.145476, -2.931487)
(1.055529, -0.150113, -2.928609)
(0.371842, -0.244610, -2.971392)
(0.000000, -0.242855, -2.971288)
(0.000000, -0.188099, -2.849777)
(0.353596, -0.189486, -2.849819)
(0.557021, -0.244797, -2.971308)
(0.529688, -0.189634, -2.849785)
(0.887597, -0.242408, -2.971567)
(0.844043, -0.187747, -2.849890)
(0.970144, -0.235909, -2.966388)
(0.922539, -0.182612, -2.847804)
(0.999454, -0.208691, -2.954246)
(0.970144, -0.235909, -2.966388)
(0.922539, -0.182612, -2.847804)
(0.950411, -0.161110, -2.842914)
(0.000000, 0.107229, -2.853453)
(0.233142, 0.088466, -2.802908)
(0.000000, 0.088466, -2.802321)
(0.245173, 0.107229, -2.854912)
(0.476995, 0.088466, -2.802908)
(0.501609, 0.107229, -2.854912)
(0.718458, 0.088466, -2.802255)
(0.755532, 0.107229, -2.853291)
(0.928931, 0.086631, -2.802438)
(0.976866, 0.104907, -2.853744)
(0.967381, 0.073253, -2.804508)
(1.017300, 0.087972, -2.858884)
(0.985805, 0.024311, -2.812316)
(1.036674, 0.026020, -2.878270)
(1.036674, 0.026020, -2.878270)
(0.987407, -0.039916, -2.822528)
(0.985805, 0.024311, -2.812316)
(1.038359, -0.055280, -2.903627)
(0.979577, -0.111171, -2.833748)
(1.030125, -0.145476, -2.931487)
(1.030125, -0.145476, -2.931487)
(0.999454, -0.208691, -2.954246)
(0.950411, -0.161110, -2.842914)
(0.979577, -0.111171, -2.833748)
(0.000000, 0.088466, -2.802321)
(0.353596, -0.189486, -2.849819)
(0.000000, -0.188099, -2.849777)
(0.233142, 0.088466, -2.802908)
(0.529688, -0.189634, -2.849785)
(0.476995, 0.088466, -2.802908)
(0.844043, -0.187747, -2.849890)
(0.718458, 0.088466, -2.802255)
(0.928931, 0.086631, -2.802438)
(0.922539, -0.182612, -2.847804)
(0.950411, -0.161110, -2.842914)
(0.967381, 0.073253, -2.804508)
(0.979577, -0.111171, -2.833748)
(0.987407, -0.039916, -2.822528)
(0.985805, 0.024311, -2.812316)
(0.912834, -0.360366, -2.871834)
(0.988294, -0.261469, -2.973482)
(0.991981, -0.345361, -2.853546)
(0.904203, -0.267969, -2.978662)
(0.567442, -0.270357, -2.978404)
(0.606210, -0.359240, -2.878187)
(0.378799, -0.270170, -2.978488)
(0.347466, -0.358714, -2.879263)
(0.000000, -0.268415, -2.978383)
(0.000000, -0.358714, -2.879263)
(0.906413, -0.152702, -2.865998)
(0.906413, 0.052596, -2.833067)
(0.906413, 0.052577, -2.738706)
(0.906413, -0.152682, -2.738706)
(0.901832, -0.163742, -2.738706)
(0.901832, -0.163763, -2.867772)
(0.890772, -0.168323, -2.738706)
(0.890772, -0.168345, -2.868507)
(0.828187, -0.168345, -2.868507)
(0.828187, -0.168323, -2.738706)
(0.817127, -0.163742, -2.738706)
(0.817127, -0.163763, -2.867772)
(0.812546, -0.152682, -2.738706)
(0.812546, -0.152702, -2.865998)
(0.812546, 0.052596, -2.833067)
(0.812546, 0.052577, -2.738706)
(0.817127, 0.063637, -2.738706)
(0.812546, 0.052596, -2.833067)
(0.812546, 0.052577, -2.738706)
(0.817127, 0.063658, -2.831292)
(0.828187, 0.068218, -2.738706)
(0.828187, 0.068240, -2.830558)
(0.890772, 0.068240, -2.830558)
(0.890772, 0.068218, -2.738706)
(0.901832, 0.063637, -2.738706)
(0.901832, 0.063658, -2.831292)
(0.906413, 0.052577, -2.738706)
(0.906413, 0.052596, -2.833067)
(0.765612, -0.152702, -2.865998)
(0.765612, 0.052596, -2.833067)
(0.765612, 0.052577, -2.738706)
(0.765612, -0.152682, -2.738706)
(0.761031, -0.163742, -2.738706)
(0.761031, -0.163763, -2.867772)
(0.749971, -0.168323, -2.738706)
(0.749971, -0.168345, -2.868507)
(0.687386, -0.168345, -2.868507)
(0.687386, -0.168323, -2.738706)
(0.676326, -0.163742, -2.738706)
(0.676326, -0.163763, -2.867772)
(0.671745, -0.152682, -2.738706)
(0.671745, -0.152702, -2.865998)
(0.671745, 0.052596, -2.833067)
(0.671745, 0.052577, -2.738706)
