-0.875744,0.46996,1.625448
-0.875744,0.48961,1.586881
-0.885118,0.246111,1.625448
-0.875744,0.226461,1.586881
-0.875744,0.246111,1.625448
-0.996647,0.647271,1.754263
-1.007435,0.56161,1.824315
-0.996647,0.568178,1.833356
-0.996647,0.358039,1.901634
-1.007435,0.251015,1.873509
-0.996647,0.247562,1.884136
-1.007435,0.358039,1.89046
-1.011904,0.428252,1.760235
-1.011904,0.358036,1.771356
-0.996647,0.468515,1.884136
-1.007435,0.56161,1.824315
-1.007435,0.465062,1.873509
-0.996647,0.247562,1.884136
-1.007435,0.154467,1.824315
-0.996647,0.147899,1.833356
-0.996647,0.71555,1.544123
-1.007435,0.687424,1.651147
-0.996647,0.698052,1.6546
-1.007435,0.154467,1.263931
-0.996647,0.247562,1.20411
-0.996647,0.147899,1.25489
-1.007435,0.154467,1.824315
-0.996647,0.068806,1.754263
-0.996647,0.147899,1.833356
-0.996647,0.068806,1.754263
-1.007435,0.028653,1.651147
-0.996647,0.018025,1.6546
-1.007435,0.56161,1.263931
-0.996647,0.647271,1.333983
-0.996647,0.568179,1.25489
-1.007435,0.011702,1.544123
-0.996647,0.018025,1.433646
-0.996647,0.000527,1.544123
-1.007435,0.638231,1.340552
-0.996647,0.698052,1.433646
-0.996647,0.647271,1.333983
-0.996647,0.698052,1.6546
-1.007435,0.638231,1.747695
-0.996647,0.647271,1.754263
-0.996647,0.698052,1.433646
-1.007435,0.704375,1.544123
-0.996647,0.71555,1.544123
-0.996647,0.358039,1.901634
-1.007435,0.465062,1.873509
-1.007435,0.358039,1.89046
-0.996647,0.568179,1.25489
-1.007435,0.465063,1.214737
-1.007435,0.56161,1.263931
-0.996647,0.147899,1.25489
-1.007435,0.077846,1.340551
-1.007435,0.154467,1.263931
-1.007435,0.358039,1.197787
-0.996647,0.468516,1.20411
-0.996647,0.358039,1.186612
-0.996647,0.018025,1.6546
-1.007435,0.011702,1.544123
-0.996647,0.000527,1.544123
-1.007435,0.251015,1.214737
-0.996647,0.358039,1.186612
-0.996647,0.247562,1.20411
-0.885118,0.358036,1.405784
-0.885118,0.276718,1.656054
-0.885118,0.48961,1.501379
-0.931077,0.370516,1.596995
-0.934506,0.443586,1.720761
-0.97585,0.36975,1.597716
-0.978885,0.328844,1.528244
-0.982871,0.330688,1.553016
-0.982871,0.341134,1.520866
-0.97585,0.380056,1.493892
-0.934506,0.323426,1.350947
-0.97585,0.336015,1.493892
-0.978885,0.364124,1.511458
-0.97585,0.336015,1.493892
-0.978885,0.351948,1.511458
-0.931078,0.303909,1.548582
-0.934506,0.164507,1.517639
-0.896767,0.164507,1.517639
-0.931076,0.345569,1.597009
-0.934506,0.271792,1.721715
-0.896767,0.271792,1.721715
-0.978885,0.325081,1.539824
-0.975832,0.317059,1.507673
-0.975832,0.303456,1.549539
-0.978885,0.387227,1.528244
-0.975833,0.412615,1.549539
-0.975833,0.399012,1.507673
-0.931078,0.399208,1.508713
-0.934506,0.53019,1.451803
-0.896767,0.53019,1.451803
-0.975833,0.399012,1.507673
-0.934506,0.55158,1.517634
-0.934506,0.53019,1.451803
-0.931077,0.404456,1.572336
-0.934506,0.499585,1.680075
-0.896767,0.499585,1.680075
-0.931077,0.379011,1.494025
-0.934506,0.392645,1.350947
-0.97585,0.380056,1.493892
-0.931077,0.33706,1.494025
-0.934506,0.323426,1.350947
-0.896767,0.323426,1.350947
-0.975832,0.303456,1.549539
-0.934506,0.185896,1.451808
-0.934506,0.164507,1.517639
-0.931078,0.412162,1.548582
-0.934506,0.55158,1.517634
-0.975833,0.412615,1.549539
-0.931078,0.316863,1.508713
-0.934506,0.185896,1.451808
-0.975832,0.317059,1.507673
-0.978885,0.333906,1.566984
-0.975872,0.34633,1.597725
-0.978885,0.343757,1.574141
-0.97585,0.36975,1.597716
-0.934506,0.499585,1.680075
-0.97585,0.40538,1.57183
-0.931076,0.311597,1.572327
-0.934506,0.215793,1.68103
-0.975872,0.310681,1.571824
-0.978885,0.364124,1.511458
-0.982871,0.341134,1.520866
-0.982871,0.374938,1.520866
-0.982871,0.374938,1.520866
-0.978885,0.39099,1.539824
-0.978885,0.387227,1.528244
-0.978885,0.382165,1.566984
-0.982871,0.358036,1.572885
-0.978885,0.372314,1.574141
-0.737669,0.468516,1.20411
-0.737669,0.468515,1.884136
-0.737669,0.068806,1.333983
-0.996647,0.068806,1.333983
-1.007435,0.028653,1.437099
-1.007435,0.077846,1.340551
-0.982871,0.358036,1.572885
-0.978885,0.333906,1.566984
-0.978885,0.343757,1.574141
-0.885118,0.276718,1.656054
-0.885118,0.315284,1.675705
-0.885118,0.358036,1.682476
-0.885118,0.358036,1.682476
-0.885118,0.400787,1.675705
-0.885118,0.439353,1.656054
-0.885118,0.439353,1.656054
-0.885118,0.46996,1.625448
-0.885118,0.48961,1.586881
-0.885118,0.48961,1.586881
-0.885118,0.496381,1.54413
-0.885118,0.439353,1.656054
-0.885118,0.48961,1.501379
-0.885118,0.46996,1.462812
-0.885118,0.439353,1.432206
-0.885118,0.439353,1.432206
-0.885118,0.400787,1.412555
-0.885118,0.48961,1.501379
-0.885118,0.358036,1.405784
-0.885118,0.315284,1.412555
-0.885118,0.276718,1.432206
-0.885118,0.276718,1.432206
-0.885118,0.246111,1.462812
-0.885118,0.358036,1.405784
-0.885118,0.226461,1.501379
-0.885118,0.21969,1.54413
-0.885118,0.276718,1.656054
-0.885118,0.226461,1.586881
-0.885118,0.246111,1.625448
-0.885118,0.276718,1.656054
-0.885118,0.276718,1.656054
-0.885118,0.358036,1.682476
-0.885118,0.439353,1.656054
-0.885118,0.439353,1.656054
-0.885118,0.496381,1.54413
-0.885118,0.48961,1.501379
-0.885118,0.48961,1.501379
-0.885118,0.400787,1.412555
-0.885118,0.358036,1.405784
-0.885118,0.358036,1.405784
-0.885118,0.246111,1.462812
-0.885118,0.226461,1.501379
-0.885118,0.21969,1.54413
-0.885118,0.226461,1.586881
-0.885118,0.276718,1.656054
-0.885118,0.276718,1.656054
-0.885118,0.439353,1.656054
-0.885118,0.48961,1.501379
-0.737669,0.468515,1.884136
-0.737669,0.358039,1.901634
-0.737669,0.068806,1.754263
-0.737669,0.247562,1.884136
-0.737669,0.147899,1.833356
-0.737669,0.068806,1.754263
-0.737669,0.068806,1.754263
-0.737669,0.018025,1.6546
-0.737669,0.000527,1.544123
-0.737669,0.000527,1.544123
-0.737669,0.018025,1.433646
-0.737669,0.068806,1.333983
-0.737669,0.068806,1.333983
-0.737669,0.147899,1.25489
-0.737669,0.247562,1.20411
-0.737669,0.247562,1.20411
-0.737669,0.358039,1.186612
-0.737669,0.068806,1.333983
-0.737669,0.468516,1.20411
-0.737669,0.568179,1.25489
-0.737669,0.71555,1.544123
-0.737669,0.647271,1.333983
-0.737669,0.698052,1.433646
-0.737669,0.71555,1.544123
-0.737669,0.71555,1.544123
-0.737669,0.698052,1.6546
-0.737669,0.647271,1.754263
-0.737669,0.647271,1.754263
-0.737669,0.568178,1.833356
-0.737669,0.71555,1.544123
-0.737669,0.358039,1.901634
-0.737669,0.247562,1.884136
-0.737669,0.068806,1.754263
-0.737669,0.068806,1.754263
-0.737669,0.000527,1.544123
-0.737669,0.068806,1.333983
-0.737669,0.068806,1.333983
-0.737669,0.358039,1.186612
-0.737669,0.468516,1.20411
-0.737669,0.568179,1.25489
-0.737669,0.647271,1.333983
-0.737669,0.71555,1.544123
-0.737669,0.71555,1.544123
-0.737669,0.568178,1.833356
-0.737669,0.468515,1.884136
-0.737669,0.468515,1.884136
-0.737669,0.068806,1.754263
-0.737669,0.068806,1.333983
-0.982871,0.358036,1.572885
-0.982871,0.385383,1.553016
-0.982871,0.374938,1.520866
-0.885118,0.46996,1.625448
-0.875744,0.439353,1.656054
-0.875744,0.46996,1.625448
-0.97585,0.36975,1.597716
-0.982871,0.358036,1.572885
-0.978885,0.343757,1.574141
-0.975872,0.310681,1.571824
-0.982871,0.330688,1.553016
-0.978885,0.325081,1.539824
-0.975832,0.317059,1.507673
-0.982871,0.341134,1.520866
-0.978885,0.351948,1.511458
-0.97585,0.380056,1.493892
-0.982871,0.374938,1.520866
-0.978885,0.387227,1.528244
-0.975833,0.412615,1.549539
-0.982871,0.385383,1.553016
-0.978885,0.382165,1.566984
-0.931077,0.404456,1.572336
-0.975833,0.412615,1.549539
-0.97585,0.40538,1.57183
-0.931076,0.345569,1.597009
-0.97585,0.36975,1.597716
-0.975872,0.34633,1.597725
-0.975832,0.303456,1.549539
-0.931076,0.311597,1.572327
-0.975872,0.310681,1.571824
-0.931077,0.33706,1.494025
-0.975832,0.317059,1.507673
-0.97585,0.336015,1.493892
-0.975833,0.399012,1.507673
-0.931077,0.379011,1.494025
-0.97585,0.380056,1.493892
-0.958721,0.488275,1.449506
-0.861293,0.503515,1.438428
-0.861293,0.529056,1.488556
-0.958721,0.407782,1.697236
-0.958721,0.358036,1.705115
-0.958721,0.358036,1.730314
-1.007435,0.638231,1.340552
-1.007435,0.56161,1.263931
-1.011904,0.491596,1.3603
-1.011904,0.358036,1.771356
-1.011904,0.287819,1.760235
-1.007435,0.251015,1.873509
-1.007435,0.028653,1.437099
-1.011904,0.14193,1.473913
-1.011904,0.174205,1.410569
-1.007435,0.687424,1.437099
-1.007435,0.638231,1.340552
-1.011904,0.541866,1.41057
-1.011904,0.428253,1.328025
-1.011904,0.491596,1.3603
-1.007435,0.56161,1.263931
-1.007435,0.638231,1.747695
-1.007435,0.687424,1.651147
-1.011904,0.574141,1.614347
-1.007435,0.251015,1.214737
-1.011904,0.287819,1.328025
-1.011904,0.358036,1.316903
-1.011904,0.585262,1.54413
-1.011904,0.574141,1.614347
-1.007435,0.687424,1.651147
-1.007435,0.077846,1.747695
-1.011904,0.174205,1.67769
-1.011904,0.14193,1.614347
-1.007435,0.154467,1.263931
-1.011904,0.224475,1.3603
-1.011904,0.287819,1.328025
-1.007435,0.077846,1.340551
-1.011904,0.174205,1.410569
-1.011904,0.224475,1.3603
-1.007435,0.358039,1.197787
-1.011904,0.358036,1.316903
-1.011904,0.428253,1.328025
-1.007435,0.011702,1.544123
-1.011904,0.130809,1.54413
-1.011904,0.14193,1.473913
-1.007435,0.56161,1.824315
-1.007435,0.638231,1.747695
-1.011904,0.541866,1.677691
-1.007435,0.028653,1.651147
-1.011904,0.14193,1.614347
-1.011904,0.130809,1.54413
-1.007435,0.704375,1.544123
-1.007435,0.687424,1.437099
-1.011904,0.574141,1.473913
-0.875744,0.226461,1.586881
-0.885118,0.226461,1.586881
-0.885118,0.21969,1.54413
-1.007435,0.251015,1.873509
-1.011904,0.287819,1.760235
-1.011904,0.224475,1.72796
-1.011904,0.491596,1.72796
-1.011904,0.428252,1.760235
-1.007435,0.465062,1.873509
-0.861293,0.302472,1.71514
-0.861293,0.252344,1.689599
-0.958721,0.263411,1.674369
-0.958721,0.300501,1.721202
-0.958721,0.248599,1.694756
-1.011904,0.224475,1.72796
-0.996647,0.018025,1.433646
-0.737669,0.018025,1.433646
-0.737669,0.000527,1.544123
-0.958721,0.51902,1.54413
-0.861293,0.537857,1.544123
-0.861293,0.529056,1.59969
-0.958721,0.41557,1.721202
-0.958721,0.358036,1.730314
-1.011904,0.358036,1.771356
-0.861293,0.17822,1.544123
-0.861293,0.187021,1.488556
-0.958721,0.20493,1.494383
-0.885118,0.276718,1.656054
-0.885118,0.246111,1.625448
-0.875744,0.246111,1.625448
-0.996647,0.068806,1.333983
-0.996647,0.147899,1.25489
-0.737669,0.147899,1.25489
-0.996647,0.018025,1.433646
-0.996647,0.068806,1.333983
-0.737669,0.068806,1.333983
-0.996647,0.247562,1.884136
-0.996647,0.147899,1.833356
-0.737669,0.147899,1.833356
-0.885118,0.276718,1.432206
-0.885118,0.315284,1.412555
-0.875744,0.315284,1.412555
-0.958721,0.358036,1.383145
-0.958721,0.308289,1.391024
-0.861293,0.302472,1.373105
-0.875744,0.358036,1.405784
-0.875744,0.315284,1.412555
-0.885118,0.315284,1.412555
-0.885118,0.439353,1.432206
-0.885118,0.46996,1.462812
-0.875744,0.46996,1.462812
-0.996647,0.247562,1.20411
-0.996647,0.358039,1.186612
-0.737669,0.358039,1.186612
-1.007435,0.154467,1.824315
-1.011904,0.224475,1.72796
-1.011904,0.174205,1.67769
-0.885118,0.315284,1.675705
-0.885118,0.276718,1.656054
-0.875744,0.276718,1.656054
-0.958721,0.511141,1.593877
-0.861293,0.529056,1.59969
-0.861293,0.503515,1.649818
-0.958721,0.407782,1.697236
-0.861293,0.413605,1.715141
-0.861293,0.358039,1.723941
-0.875744,0.400787,1.675705
-0.885118,0.400787,1.675705
